2716 S LA BREA AVE APTS,2023-04-05,,2716 S LA BREA AVE,LOS ANGELES,PR0242747
1451 W 105TH ST APTS,2023-04-05,,1451 W 105TH ST,LOS ANGELES,PR0245558
REEVES PLACE APTS,2023-04-05,,1415 REEVES ST,LOS ANGELES,PR0251492
9915 NATIONAL BLVD APTS,2023-04-04,,9915 NATIONAL BLVD,LOS ANGELES,PR0242660
SOUTH POINTE  APTS,2023-04-05,,1408 N CITRUS AVE,COVINA,PR0269098
BAY CITY SCOTT LLC,2023-04-04,,1544 9TH ST,SANTA MONICA,PR0251922
160 S GRAMERCY PL APTS,2023-04-05,,160 S GRAMERCY PL,LOS ANGELES,PR0268497
2103 LOMITA BLVD APTS,2023-04-04,,2103 LOMITA BLVD,LOMITA,PR0272767
11611 CHENAULT ST APTS,2023-04-05,,11611 CHENAULT ST,LOS ANGELES,PR0252888
5044 MAPLEWOOD AVE APTS,2025-02-19,,5044 MAPLEWOOD AVE,LOS ANGELES,PR0244991
4735 BEVERLY BLVD,2023-04-05,,4735 BEVERLY BLVD,LOS ANGELES,PR0242673
1427 BARRY AVE APTS,2023-04-04,,1427 BARRY AVE,LOS ANGELES,PR0250069
1440 BARRY AVE APTS,2023-10-16,,1440 BARRY AVE,LOS ANGELES,PR0236693
715 MACHADO DR APTS,2023-07-27,,715 MACHADO DR,VENICE,PR0262266
312 S ARROYO DR HOA,2023-04-04,,312 S ARROYO DR ,SAN GABRIEL,PR0014022
SOUTH PARK APTS SPA POOL,2023-04-05,,4320 VAN NUYS BLVD,SHERMAN OAKS,PR0252894
1140 RONAN AVE APTS,2024-02-13,,1140 RONAN AVE,LOS ANGELES,PR0273958
11077 PALMS BLVD HOA SPA POOL,2023-04-05,,11077 PALMS BLVD ,LOS ANGELES,PR0048807
ROSECRANS VILLAGE SWIMMING POOL,2023-04-05,,12330 E ROSECRANS AVE,NORWALK,PR0262722
6570 WEST BLVD APTS,2023-04-05,,6570 WEST BLVD,LOS ANGELES,PR0264642
293 N CHANDLER AVE HOA,2023-04-05,,293 N CHANDLER AVE ,MONTEREY PARK,PR0024852
1239 W 106TH ST APTS,2023-08-10,,1239 W 106TH ST,LOS ANGELES,PR0232937
10904 S FIGUEROA ST,2023-04-05,,10904 S FIGUEROA ST,LOS ANGELES,PR0250302
1042 FREDERICK STREET APARMENTS,2023-04-05,,1042 FREDERICK ST,LOS ANGELES,PR0238885
THE SOVERIGN SWIMMING POOL,2023-04-05,,6009 BUFFALO AVE,VAN NUYS,PR0244674
5953 LIVE OAK ST,2023-04-04,,5953 LIVE OAK ST,BELL GARDENS,PR0274458
228 REEVES DR APTS,2024-12-06,,228 REEVES DR,BEVERLY HILLS,PR0255705
1315 S OXFORD AVE APTS,2023-04-03,,1315 OXFORD AVE,LOS ANGELES,PR0273170
124 S MARENGO AVE APTS,2023-04-04,,124 S MARENGO AVE,ALHAMBRA,PR0275883
SECURED BUILDING,2025-02-20,,1431 ARMACOST AVE,LOS ANGELES,PR0238637
5100 MAPLEWOOD AVE APTS,2023-04-05,,5100 MAPLEWOOD AVE,LOS ANGELES,PR0260003
6722 APTS,2023-04-05,,6722 CLARA ST,BELL GARDENS,PR0239998
6109 CRENSHAW BLVD,2023-04-05,,6109 CRENSHAW BLVD,LOS ANGELES,PR0264647
6405 1/2 008TH AVE APTS,2023-04-05,,6405 1/2 8TH AVE,LOS ANGELES,PR0179427
1602 E SAN LUIS ST APTS,2023-04-05,,1602 E SAN LUIS ST,COMPTON,PR0263486
1421 BARRY AVE APTS,2023-04-04,,1421 BARRY AVE,LOS ANGELES,PR0250272
1310 10TH ST APTS,2023-04-04,,1310 10TH ST,SANTA MONICA,PR0236611
1327 S BERENDO ST APTS,2023-04-05,,1327 S BERENDO ST,LOS ANGELES,PR0236349
1311 W 106TH ST APTS,2023-08-10,,1311 W 106TH ST,LOS ANGELES,PR0214721
4600 VIA DOLCE HOA,2023-04-05,,4600 VIA DOLCE ,MARINA DEL REY,PR0003876
SATURN,2023-04-04,,12417 BENEDICT AVE,DOWNEY,PR0262245
3906 MONTCLAIR ST APTS,2023-11-06,,3906 MONTCLAIR ST,LOS ANGELES,PR0236663
1441 ARMACOST AVE APTS,2023-04-04,,1441 ARMACOST AVE,LOS ANGELES,PR0215264
1825 PARK DR APTS,2023-08-21,,1825 PARK DR,LOS ANGELES,PR0273954
2925 S HOOVER ST APTS,2023-04-05,,2925 S HOOVER ST,LOS ANGELES,PR0243738
5419 LEXINGTON AVE APTS,2023-04-05,,5419 LEXINGTON AVE,LOS ANGELES,PR0236977
2222 CAMBRIDGE ST APTS,2023-04-03,,2222 CAMBRIDGE ST,LOS ANGELES,PR0236130
THE MERIDIAN,2023-04-05,,225 N VERMONT AVE,LOS ANGELES,PR0264260
AMOROSO PLACE APARTMENTS,2023-04-05,,1133 AMOROSO PL,VENICE,PR0262361
LAWFORD HOMEOWNERS ASSOCIATI,2023-04-05,,1275 N HAVENHURST DR ,LOS ANGELES,PR0008676
SOUTH PARK APTS,2023-04-05,,4320 VAN NUYS BLVD,SHERMAN OAKS,PR0252895
12629 RIVERSIDE DR,2023-04-06,,12629 RIVERSIDE DR,LOS ANGELES,PR0257057
5724 CLEMSON ST APTS,2023-04-05,,5724 CLEMSON ST,LOS ANGELES,PR0272752
1533 AMHERST AVE APTS,2023-08-24,,1533 AMHERST AVE,LOS ANGELES,PR0243679
SKT MELROSE LLC,2023-04-05,,5014 MELROSE AVE,LOS ANGELES,PR0261041
241 S OLIVE AVE APTS,2023-04-04,,1207 W COMMONWEALTH AVE,ALHAMBRA,PR0272042
15301 GUNDRY AVE,2023-04-05,,15301 GUNDRY AVE,PARAMOUNT,PR0274731
WILLI COELER SWIMMING POOL,2023-04-05,,6512 WOODMAN AVE,VAN NUYS,PR0256225
761 E 41ST ST,2023-04-05,,761 E 41ST ST,LOS ANGELES,PR0275339
5030 SANTA ANA ST APTS,2023-04-04,,5030 SANTA ANA ST,CUDAHY,PR0228616
1814 11TH ST APTS,2023-04-04,,1814 11TH ST,SANTA MONICA,PR0262053
5043 BUFFALO AVE APTS,2024-01-12,,5043 BUFFALO AVE,SHERMAN OAKS,PR0236014
CRISIS HOUSING- 319-321 W 66TH ST,2026-02-27,,319 W 66TH ST,LOS ANGELES,PR0276375
15148 GUNDRY AVE,2023-04-05,,15148 GUNDRY AVE,PARAMOUNT,PR0274729
9607 S BROADWAY APTS,2023-04-05,,9607 S BROADWAY,LOS ANGELES,PR0268816
VILLAS DEL PASEO III TOWNHOM,2023-04-04,,13632 RAMONA PKWY ,BALDWIN PARK,PR0027735
2919 3/4 S HOOVER ST APTS,2023-04-05,,2919 3/4 S HOOVER ST,LOS ANGELES,PR0243739
15302 ORANGE AVE,2023-04-01,,15302 ORANGE AVE,PARAMOUNT,PR0274441
5406 LEXINGTON AVE APTS,2023-04-05,,5406 LEXINGTON AVE,LOS ANGELES,PR0270692
6538 EL CORTEZ AVE,2023-04-04,,6538 EL CORTEZ AVE,BELL GARDENS,PR0275427
13612 E FRANKLIN ST APTS,2023-04-05,,13612 E FRANKLIN ST,WHITTIER,PR0272239
1550 S ARDMORE AVE APTS,2023-04-03,,1550 S ARDMORE AVE,LOS ANGELES,PR0273159
FRANCOS MOTION PICTURE CATERING - LIC PLT# 29330S3,2025-07-18,,8767 LAUREL CANYON BLVD,SUN VALLEY,PR0276671
6320 BECK APTS,2023-04-05,,6320 BECK AVE,NORTH HOLLYWOOD,PR0271243
COMPASS ONE @ LAX 3RD FLOOR,2025-08-27,98,9336 WASHINGTON BLVD,CULVER CITY,PR0274154
711 MACHADO DR APTS,2023-07-27,,711 MACHADO DR,VENICE,PR0262265
907 14TH ST APTS,2023-04-05,,907 14TH ST,SANTA MONICA,PR0259093
919 E 48TH ST,2023-04-04,,919 E 48TH ST,LOS ANGELES,PR0275337
1056 S NORMANDIE AVE APTS,2025-02-05,,1056 S NORMANDIE AVE,LOS ANGELES,PR0254234
1008 N BURRIS AVE,2023-04-05,,1008 N BURRIS AVE,COMPTON,PR0274711
GOLD DIGGERS BAR,2024-06-12,99,5632 SANTA MONICA BLVD,LOS ANGELES,PR0253408
8139 S HOOVER ST APTS,2023-04-05,,8139 S HOOVER ST,LOS ANGELES,PR0271211
MISSION MANSION HOA,2023-04-04,,903 MISSION DR ,ALHAMBRA,PR0009101
9504 1/2 S SAN PEDRO ST APTS,2023-04-05,,9504 1/2 S SAN PEDRO ST,LOS ANGELES,PR0238294
HOMESTYLE DONUTS,2025-03-05,97,11425 TELEGRAPH RD,SANTA FE SPRINGS,PR0274954
METEORA,2026-03-05,98,6703 MELROSE AVE,LOS ANGELES,PR0246603
5102 SERENO DR APT,2023-04-05,,5102 SERENO DR,TEMPLE CITY,PR0271750
201 NORMANDIE APTS,2023-04-05,,201 N NORMANDIE AVE,LOS ANGELES,PR0263911
PLAZA ON MAIN,2023-04-04,,333 W MAIN ST,ALHAMBRA,PR0237440
4036 MONTCLAIR ST APTS,2023-04-05,,4036 MONTCLAIR ST,LOS ANGELES,PR0273174
4920 LAUREL CANYON BLVD APTS,2025-06-05,,4920 LAUREL CANYON BLVD,VALLEY VILLAGE,PR0268873
2001 PENMAR AVE APTS,2023-04-05,,2001 PENMAR AVE,VENICE,PR0264485
9309 NATIONAL BLVD APTS,2023-04-04,,9309 NATIONAL BLVD,LOS ANGELES,PR0242689
THE LARK APTS,2024-06-12,,1250 W SAN BERNARDINO RD,COVINA,PR0252079
2410 S LA SALLE AVE APTS,2023-04-05,,2410 S LA SALLE AVE,LOS ANGELES,PR0236899
WAVES APTS,2023-04-05,,13800 TAHITI WY,MARINA DEL REY,PR0242188
242 E BENNETT ST,2023-04-05,,242 BENNET ST,COMPTON,PR0275364
VISTA POINTE APTS,2023-04-05,,1420 N GRAND AVE,COVINA,PR0264409
BRENTWOOD WEST APTS,2023-04-04,,809 GRETNA GREEN WY,LOS ANGELES,PR0274889
1401 AVON PARK TER APTS,2023-04-05,,1401 AVON PARK TER,LOS ANGELES,PR0273855
11310 S OLIVE ST APTSQ,2023-04-05,,11310 S OLIVE ST,LOS ANGELES,PR0264639
THE DIPLOMAT SWIMMING POOL,2023-04-05,,10751 ROSE AVE,LOS ANGELES,PR0272779
RINCOME RESTAURANT,2025-05-07,93,17050 DEVONSHIRE ST,NORTHRIDGE,PR0277279
1033 1/2 S NORMANDIE AVE APTS,2023-04-04,,1033 1/2 S NORMANDIE AVE,LOS ANGELES,PR0250111
1131 N KENMORE AVE APTS,2023-04-05,,1131 N KENMORE AVE,LOS ANGELES,PR0270016
3047 BIG DALTON AVE APTS,2023-04-04,,3047 BIG DALTON AVE,BALDWIN PARK,PR0252832
133 REEVES DR APTS,2023-04-05,,133 REEVES DR,BEVERLY HILLS,PR0270177
4415 1/2 WOODMAN AVE APTS,2023-04-05,,4415 1/2 WOODMAN AVE,SHERMAN OAKS,PR0255123
SOUTH PARK APTS SWIMMING POOL,2023-04-05,,4320 VAN NUYS BLVD,SHERMAN OAKS,PR0252893
725 E 47TH ST,2023-04-04,,725 E 47TH ST,LOS ANGELES,PR0275336
13627 LEADWELL ST,2023-04-05,,13627 LEADWELL ST,VAN NUYS,PR0272814
5234 MELROSE AVE APTS,2023-04-05,,5234 MELROSE AVE,LOS ANGELES,PR0251386
KINLEY WEST LA APARTMENTS,2023-04-12,,6711 S SEPULVEDA BLVD,LOS ANGELES,PR0271685
142 W SANTA CRUZ ST,2023-04-11,,142 W SANTA CRUZ ST,SAN PEDRO,PR0236227
228 E 1ST STREET,2025-12-11,94,228 E 1ST ST,LOS ANGELES,PR0277125
BARRA SANTOS,2025-02-07,90,1215 CYPRESS AVE,LOS ANGELES,PR0277134
WITH LOVE,2026-02-26,94,819 W LAS TUNAS DR,SAN GABRIEL,PR0277260
TOLUCA LAKE TENNIS CLUB,2024-06-24,,6711 FOREST LAWN DR,LOS ANGELES,PR0277463
PALAZZO   VILLAGE SPA POOL,2023-04-12,,1060 GLENDON AVE,LOS ANGELES,PR0229976
RIVERSIDE REGENCY,2023-04-12,,13101 RIVERSIDE DR,SHERMAN OAKS,PR0238019
RIVERSIDE REGENCY SWIMMING POOL,2023-04-12,,13101 RIVERSIDE DR,SHERMAN OAKS,PR0238018
1900 DRACENA DR APTS,2023-04-12,,1900 DRACENA DR,LOS ANGELES,PR0264509
SOLIMAR - SPA POOL,2024-05-29,,1500 W PACIFIC COAST HWY,WILMINGTON,PR0266051
SECURED BUILDING,2023-04-11,,2332 WELLESLEY AVE,LOS ANGELES,PR0238635
CHINA EXPRESS,2025-02-06,93,475 HOLT AVE,POMONA,PR0277639
AVA HOLLYWOOD APTS,2023-04-12,,6677 W SANTA MONICA BLVD,LOS ANGELES,PR0266054
PARK GLEN,2023-04-11,,2369 S BEVERLY GLEN BLVD UNIT 306,LOS ANGELES,PR0020716
1417 BUTLER AVE,2023-04-11,,1417 BUTLER AVE,LOS ANGELES,PR0238657
407 OCEAN FRONT WK APTS,2023-04-12,,407 OCEAN FRONT WALK,VENICE,PR0218773
6511 PACIFIC AVE APTS,2023-04-12,,6511 PACIFIC AVE,PLAYA DEL REY,PR0241979
CARLTON HOUSE,2026-02-03,,7524 SEPULVEDA BLVD,VAN NUYS,PR0220862
BELVEDERE CONDOS,2023-04-11,,1328 N HAVENHURST DR ,WEST HOLLYWOOD,PR0013634
FRESH FRUIT,2025-07-31,95,5850 AVALON BLVD,LOS ANGELES,PR0198000
5161 W SUNSET BLVD APTS,2023-04-12,,5161 W SUNSET BLVD,LOS ANGELES,PR0242826
THE PRINCESS APTS,2023-04-12,,4410 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,PR0252808
DEL REY SANDS,2023-04-12,,6615 PACIFIC AVE,PLAYA DEL REY,PR0247525
161 W CHANNEL RD APTS,2023-04-11,,161 W CHANNEL RD,SANTA MONICA,PR0269078
7070 FRANKLIN AVE APTS,2023-10-17,,7070 FRANKLIN AVE,LOS ANGELES,PR0252327
11785 LAURELWOOD DR APTS,2023-04-12,,11785 LAURELWOOD DR,STUDIO CITY,PR0270078
1360 ROXBURY DR,2023-04-12,,1360 ROXBURY DR,LOS ANGELES,PR0242295
ARQ TOWER APARTMENTS,2025-01-29,,3311 S LA CIENEGA BLVD,LOS ANGELES,PR0256319
1183 BELLEVUE AVE APTS,2023-04-12,,1183 BELLEVUE AVE,LOS ANGELES,PR0247789
1647 W 38TH PL APTS,2023-04-12,,1647 W 38TH PL,LOS ANGELES,PR0272498
BLOOM PRODUCE,2025-05-21,100,1356 N STANLEY AVE,LOS ANGELES,PR0255981
1918 N GRACE AVE APTS,2023-04-12,,1918 N GRACE AVE,LOS ANGELES,PR0271245
1411 ORCHARD AVE APTS,2023-04-11,,1411 ORCHARD AVE,LOS ANGELES,PR0273168
315 S ELM DR APTS,2023-04-11,,321 S ELM DR 107,BEVERLY HILLS,PR0250064
504 W HILLSDALE ST APTS,2023-04-12,,504 W HILLSDALE ST,INGLEWOOD,PR0250572
THE SHERWOOD,2023-04-11,,8440 DE LONGPRE AVE,WEST HOLLYWOOD,PR0255952
1824 FAIRBURN AVE APTS,2023-04-11,,1824 FAIRBURN AVE,LOS ANGELES,PR0271190
3021 STOCKER PL APTS,2023-04-12,,3021 STOCKER PL,LOS ANGELES,PR0272262
SUNNY GARDEN SENIOR APARTMENTS,2023-11-14,,13712 E SUNKIST DR,LA PUENTE,PR0246247
4124 S VICTORIA AVE APTS,2023-04-12,,4124 VICTORIA AVE,LOS ANGELES,PR0273175
HOA,2023-04-12,,9108 E HUNTINGTON DR ,SAN GABRIEL,PR0030546
MARISCOS EL SOCIO,2025-12-22,98,8767 LAUREL CANYON BLVD,SUN VALLEY,PR0275062
PENN PLAZA,2025-06-03,,4419 PENNSYLVANIA AVE,LA CRESCENTA,PR0275248
RAISING CANE'S CHICKEN FINGERS,2025-06-13,99,2505 TWEEDY BLVD,SOUTH GATE,PR0276276
1807 BEVERLY GLEN,2023-04-11,,1807 S BEVERLY GLEN BLVD ,LOS ANGELES,PR0002037
3112 DURANGO OWNERS HOA,2023-04-11,,3112 S DURANGO AVE APT #1,LOS ANGELES,PR0016562
808 W ANAHEIM ST APTS,2023-04-11,,808 W ANAHEIM ST,WILMINGTON,PR0258749
7604 1/2 LEXINGTON AVE APTS,2023-04-11,,7604 1/2 LEXINGTON AVE,LOS ANGELES,PR0258404
25 19TH AVE APTS,2023-04-12,,25 19TH AVE,VENICE,PR0258636
THE OAKS MARKET & DELI-FOOD MARKET,2024-11-15,95,3600 BARHAM BLVD,LOS ANGELES,PR0275104
1621 AMBERWOOD DR,2023-04-11,,1621 AMBERWOOD DR,SOUTH PASADENA,PR0276020
1116 N OLIVE DR APTS,2023-04-11,,1116 N OLIVE DR,WEST HOLLYWOOD,PR0251432
406 N PALM DR APTS,2023-04-12,,406 N PALM DR,BEVERLY HILLS,PR0233957
BARRINGTON PLAZA,2023-04-11,,1832 S BARRINGTON AVE,LOS ANGELES,PR0261692
1305 OCEAN FRONT WK APTS,2023-04-12,,1305 OCEAN FRONT WALK,VENICE,PR0225955
ROMAINE TERRACE HOA,2023-04-11,,7506 ROMAINE ST,WEST HOLLYWOOD,PR0269228
28 SUNSET AVE APTS,2023-04-12,,28 SUNSET AVE,VENICE,PR0262002
3315 LARISSA DR APTS,2023-10-24,,3315 LARISSA DR,LOS ANGELES,PR0258750
5712 CLEMSON ST APTS,2023-09-25,,5712 CLEMSON ST,LOS ANGELES,PR0272751
11148 DODSON ST,2023-04-12,,11148 DODSON ST,EL MONTE,PR0275972
1422 BANK ST APT,2023-04-12,,1422 BANK ST,SOUTH PASADENA,PR0276035
8040 W MANCHESTER ST APTS,2023-04-12,,8040 W MANCHESTER AVE,LOS ANGELES,PR0259317
THE CABRILLO,2023-04-12,,615 S CENTRE ST,SAN PEDRO,PR0274020
SLAY HERMOSA,2025-12-05,90,2620 HERMOSA AVE,HERMOSA BEACH,PR0275115
LA VILLAGE MARKET,2026-02-20,96,5500 PASEO RANCHO CASTILLA,LOS ANGELES,PR0276322
LA VILLAGE CAFE,2026-02-06,96,5500 PASEO RANCHO CASTILLA,LOS ANGELES,PR0276321
SAKE RESTAURANT,2025-11-03,94,2270 HONOLULU AVE,MONTROSE,PR0275595
FAIRBURN 1821,2023-04-11,,1821 FAIRBURN AVE ,LOS ANGELES,PR0001860
THE CLASSIC OF B H,2023-04-12,,132 S CRESCENT DR ,BEVERLY HILLS,PR0014779
COMMODORE,2023-04-11,,360 S REXFORD DR ,BEVERLY HILLS,PR0178276
4200 006TH AVE APTS,2023-04-12,,4200 6TH AVE,LOS ANGELES,PR0256562
330 N BIXEL ST APTS,2023-04-12,,330 N BIXEL ST,LOS ANGELES,PR0274903
DAVE'S HOT CHICKEN,2025-10-14,98,131 S CENTRAL AVE,LOS ANGELES,PR0277994
BIONICOS VENTURA 101,2025-10-31,95,758 S ALVARADO ST 758,LOS ANGELES,PR0277093
2001 CHARITON ST APTS,2023-04-12,,2001 CHARITON ST,LOS ANGELES,PR0273664
ELWOOD FAMILY APARTMENT,2023-04-12,,635 S ELWOOD AVE,GLENDORA,PR0238008
1101 OCEAN FRONT WK APTS,2023-04-12,,1101 OCEAN FRONT WALK,VENICE,PR0249716
166 E HIGHLAND AVE,2023-04-12,,166 HIGHLAND AVE,SIERRA MADRE,PR0274400
5700 CORBETT ST APTS,2023-04-12,,5700 CORBETT ST,LOS ANGELES,PR0270041
THE LITTLE GOAT PIZZA HOUSE,2025-04-09,98,942 N BRAND BLVD,GLENDALE,PR0275241
ELWOOD FAMILY APARTMENT SWIMMING POOL,2023-04-12,,635 S ELWOOD AVE,GLENDORA,PR0238007
11722 DARLINGTON AVE APTS,2023-04-11,,11722 DARLINGTON AVE,LOS ANGELES,PR0237804
140 S MAPLE DR APTS,2023-04-11,,140 S MAPLE DR,BEVERLY HILLS,PR0236698
BEVERLY GLEN TOWNHOUSE,2023-04-11,,2336 1/2 S BEVERLY GLEN BLVD ,LOS ANGELES,PR0039001
1313 OCEAN FRONT WK APTS,2024-12-23,,1313 OCEAN FRONT WALK,VENICE,PR0263908
1627 AMBERWOOD DR APT,2023-04-11,,1627 AMBERWOOD DR,SOUTH PASADENA,PR0276034
FIRST TO SERVE,2026-02-17,,1328 W SLAUSON AVE,LOS ANGELES,PR0276330
BRIDGEWATER TOWNHOMES,2023-04-12,,1921 E WASHINGTON BLVD ,PASADENA,PR0025601
PAISA'S FRUIT,2024-06-18,98,4423 S VERMONT AVE ,LOS ANGELES,PR0138695
1153 BELLEVUE AVE,2023-04-12,,1153 BELLEVUE AVE,LOS ANGELES,PR0276471
VILLA DE LONGPRE,2023-04-11,,8300 DE LONGPRE AVE,LOS ANGELES,PR0255964
3929 S GRAMERCY PL APTS,2023-04-12,,3929 GRAMERCY PL,LOS ANGELES,PR0273173
MARTINEZ BEST FOOD,2026-01-23,98,6233 S WHITTIER AVE,LOS ANGELES,PR0181656
5761 SANTA MONICA AVE APTS,2023-04-11,,5759 SANTA MONICA AVE,LOS ANGELES,PR0228732
1150 N CAHUENGA AVE APARTMMENTS,2023-04-11,,1150 N CAHUENGA AVE,LOS ANGELES,PR0242717
14403-14409 TIARA ST,2023-04-12,,14403 TIARA ST,LOS ANGELES,PR0276458
11748 DOROTHY ST APTS,2023-04-11,,11748 DOROTHY ST,LOS ANGELES,PR0254475
LA BOTANERIA 1,2024-10-23,97,7036 GREENLEAF AVE,WHITTIER,PR0277645
SCOOTER'S ITALIAN ICE,2025-10-28,99,1500 E CERRITOS AVE,ANAHEIM,PR0265920
HOA,2023-04-12,,9112 E HUNTINGTON DR ,SAN GABRIEL,PR0047566
3100 STOCKER ST APTS,2023-04-12,,3100 STOCKER AVE,LOS ANGELES,PR0273138
RICOS TACOS NAOMI,2024-04-23,97,924 W WASHINGTON BLVD SPAC #90,LOS ANGELES,PR0269229
BRENTWOOD WEST APTS SWIMMING POOL,2023-04-11,,809 GRETNA GREEN WY,LOS ANGELES,PR0274888
HILLCREST PLAZA CONDOMINIUMS,2023-10-17,,315 N HILLCREST BLVD ,INGLEWOOD,PR0035992
1818 FAIRBURN AVE APTS,2023-04-11,,1818 FAIRBURN AVE,LOS ANGELES,PR0268433
WEST COVINA SENIOR VILLAS II LP,2023-04-12,,1838 E WORKMAN AVE,WEST COVINA,PR0259423
1607 AMBERWOOD DR,2023-04-11,,1607 AMBERWOOD DR,SOUTH PASADENA,PR0276029
1400 1/2 S WESTMORELAND APTS,2023-10-19,,1400 1/2 S WESTMORELAND AVE,LOS ANGELES,PR0241955
VILLA SAN REMO HOA,2023-04-13,,13234 FIJI WAY ,MARINA DEL REY,PR0033388
ORCHARD'S NEIGHBORHOOD MARKET- DELI/PIZZA,2025-01-29,95,13217 GLADSTONE AVE,SYLMAR,PR0265691
MARSUERITA ESTATES HOA,2023-04-13,,325 N MARGUERITA AVE ,ALHAMBRA,PR0000767
THE LANDMARK LOS ANGELES POOL,2023-04-12,,11750 WILSHIRE BLVD,LOS ANGELES,PR0272791
2646 S MANHATTAN PL APTS,2023-04-13,,2646 S MANHATTAN PL,LOS ANGELES,PR0272303
EL POLLO LOCO #3930,2025-07-07,98,3959 WILSHIRE BLVD A-1,LOS ANGELES,PR0276646
ORCHARD'S NEIGHBORHOOD MARKET- MEAT DEPARTMENT,2025-01-29,96,13217 GLADSTONE AVE,SYLMAR,PR0265690
SOLIMAR - SWIMMING POOL,2024-05-29,,1500 W PACIFIC COAST HWY,WILMINGTON,PR0266050
2626 S MANHATTAN PL APTS,2023-04-13,,2626 S MANHATTAN PL,LOS ANGELES,PR0272287
WINCHELL'S 9912,2025-05-20,94,2864 E FLORENCE AVE 106,HUNTINGTON PARK,PR0276567
1654 GREENFIELD AVE APTS,2023-04-12,,1654 GREENFIELD AVE,LOS ANGELES,PR0242800
CHATEAU NOUVELLE,2023-04-13,,1527 W 146TH ST ,GARDENA,PR0010363
SKAFS SWEETS,2025-04-02,98,311 1/2 W BROADWAY AVE,GLENDALE,PR0270376
GORDOS TACOS CENTRO AMERICA FOOD,2025-10-02,93,14350 VICTORY BLVD,VAN NUYS,PR0277938
315 E HARDY ST APTS,2023-04-12,,315 E HARDY ST,INGLEWOOD,PR0272769
GOLD STAR MART,2024-09-10,97,1 E HELLMAN AVE,ALHAMBRA,PR0275753
THE LANDMARK LOS ANGELES,2023-04-12,,11750 WILSHIRE BLVD,LOS ANGELES,PR0272790
NANTUCKET VILLAGE,2023-04-13,,800 W GRONDAHL ST ,COVINA,PR0014465
250 S HARVARD APTS,2023-04-13,,250 S HARVARD AVE,LOS ANGELES,PR0240869
ORLEANS & YORK INGLEWOOD,2025-04-14,96,400 E FLORENCE AVE,INGLEWOOD,PR0275775
2343 FOX HILLS DR APTS,2023-04-12,,2343 FOX HILLS DR,LOS ANGELES,PR0251010
942 S FLOWER ST,2023-04-12,,942 S FLOWER ST,INGLEWOOD,PR0271720
ALL DAY KITCHENS,2024-04-17,100,3023 WILSHIRE RD,SANTA MONICA,PR0271414
PALAZZO   VILLAGE SPA POOL,2023-04-12,,1060 GLENDON AVE,LOS ANGELES,PR0229977
CHURROS DON ABEL,2025-08-07,96,1211 N HARBOR ST,SANTA ANA,PR0235402
MARISCOS ZA ZA ZA,2023-09-13,95,1991 BLAKE AVE,LOS ANGELES,PR0278010
542 W OLIVE ST APTS,2023-04-12,,542 W OLIVE ST,INGLEWOOD,PR0249679
KNEAD DONUTS,2025-02-25,99,11405 E SOUTH ST,CERRITOS,PR0276800
SUNSHINE TERRACE,2023-04-13,,10800 LAUREL AVE,WHITTIER,PR0264983
THAI DISHES RESTAURANT,2025-06-17,90,2628 WILSHIRE BLVD,SANTA MONICA,PR0270352
ORCHARD'S NEIGHBORHOOD MARKET,2025-09-17,97,13217 GLADSTONE AVE,SYLMAR,PR0265689
SHORT STOP SEAFOOD BAR,2024-12-06,96,9322 VALLEY BLVD,ROSEMEAD,PR0264276
42 NAVY ST APTS,2023-04-12,,42 NAVY ST,VENICE,PR0247591
5380 1/2 ROMAINE ST APTS,2023-04-13,,5380 1/2 ROMAINE ST,LOS ANGELES,PR0268252
4220 MONTCLAIR ST APTS,2023-04-13,,4220 MONTCLAIR ST,LOS ANGELES,PR0273191
421 E HARDY APTS,2023-04-12,,421 E HARDY ST,INGLEWOOD,PR0277351
COMMANDER,2023-04-13,,4318 STERN AVE,SHERMAN OAKS,PR0252861
CRESTWOOD   APTS.,2023-04-12,,820 S ROSEMEAD BLVD,PASADENA,PR0246681
5217 1/2 VIRGINIA AVE APTS,2023-04-13,,5217 1/2 VIRGINIA AVE,LOS ANGELES,PR0273745
820 CORONADO TER APTS,2023-10-12,,820 CORONADO TER,LOS ANGELES,PR0270817
22 PARK AVE APTS,2023-04-12,,22 PARK AVE,VENICE,PR0258410
CRAFTED DONUTS,2025-07-07,96,3959 WILSHIRE BLVD UNIT B1,LOS ANGELES,PR0271643
WINDWOOD TOWNSHIP HOA,2023-04-13,,804 WINDWOOD DR ,DIAMOND BAR,PR0039024
YAYI'S FRESH FRUIT,2023-04-13,,161 E JEFFERSON BLVD,LOS ANGELES,PR0277815
JASON'S WINE & SPIRITS DTLA,2026-01-21,95,828 S MAIN ST,LOS ANGELES,PR0274770
THE SHUTTLE,2023-10-20,94,9067 IMPERIAL HWY,DOWNEY,PR0248730
CHAMPAGNE TOWERS SPA POOL,2023-04-12,,1221 OCEAN AVE,SANTA MONICA,PR0264854
8302 CRENSHAW BLVD APTS,2023-04-13,,8302 CRENSHAW BLVD,INGLEWOOD,PR0261976
10201 WOODBINE ST APTS,2023-04-12,,10201 WOODBINE ST,LOS ANGELES,PR0249590
705 W QUEEN ST APTS,2023-10-17,,705 W QUEEN ST,INGLEWOOD,PR0274350
